year,address.city,address.state,business.name,industry.division,industry.major_group
2008,Memphis,TN,Atrium Living Centers  Inc,Services,Health Services
2008,Cleveland,OH,Smart Business Network  Inc,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Meridian,ID,Hubble Homes,Construction,Building Construction General Contractors And Operative Builders
2008,Blue Ridge,GA,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Chicago,IL,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Colmar,PA,"Severn Trent Water Purification, Inc.",Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Nashville,TN,Hackett Precision Co Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Chattanooga,TN,Lectrus Corp.,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,DURHAM,NC,BURTS BEES INCORPORATED,Manufacturing,Chemicals And Allied Products
2008,Antioch,TN,Baker Glass Company  Inc,Construction,Construction Special Trade Contractors
2008,Gainesville,FL,Sea Crest Healthcare MGT LLC,Services,Health Services
2008,Newport,MI,Meijer Distribution,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Marietta,GA,Atlanta Beverage Company,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Indianapolis,IN,Aearo Company,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Bruce,MS,Groupe Lacasse LLC,Manufacturing,Furniture And Fixtures
2008,Stockton,CA,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,San Diego,CA,Promise Hospital of San Diego,Services,Health Services
2008,Fort Myers,FL,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Castleton On Hudson,NY,Hamilton Printing Co Inc,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,EL MONTE,CA,Fountainview Convalescent Hosp,Services,Health Services
2008,Fresno,CA,Ganduglia Trucking,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Hazelwood,MO,Fiserv Solutions Inc,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Caldwell,ID,"Diamond Trailer Z, Inc",Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Enterprise,AL,Alliance Construction LLC,Construction,Building Construction General Contractors And Operative Builders
2008,Austin,TX,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Bloomfield,NY,Crosman Corporation,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,HOUSTON,TX,Westway Terminal Company Inc.,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Capitol Heights,MD,Macon Metal Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Opelika,AL,Thompson Carriers Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Waterloo,NY,Evans Chemetics  LP,Manufacturing,Chemicals And Allied Products
2008,Oshkosh,WI,Sisters of Sorrowful Mother,Services,Health Services
2008,SOUTHBURY,CT,The Watermark at East Hill,Services,Health Services
2008,Bergenfield,NJ,Technology Dynamics  Inc,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Kinston,NC,Associated Materials Incorporated,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Johnstown,PA,Johnstown Machining & Fabrication,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Lansing,MI,Bridgewater Interiors,Manufacturing,Transportation Equipment
2008,Morgantown,KY,Eleison Composits LLC,Manufacturing,Chemicals And Allied Products
2008,Merkel,TX,Clarence Stroh,Services,Health Services
2008,Winston Salem,NC,Sava Senior Care,Services,Health Services
2008,Santa Ana,CA,Cemtek Environmental Inc,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Walworth,WI,Danaher Corporation,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Santa Fe Springs,CA,Pacific Data Electric  Inc,Construction,Construction Special Trade Contractors
2008,Muscoda,WI,Scot Industries Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Norcross,GA,Ole Mexican Foods Inc,Manufacturing,Food And Kindred Products
2008,Titusville,FL,New Energy Service  Inc,Construction,Construction Special Trade Contractors
2008,Hazelwood,MO,Aclara Power-Line Systems,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Omaha,NE,Centaur Electrical Contrs Inc,Construction,Construction Special Trade Contractors
2008,Orlando,FL,Estes Express Lines #46,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Carthage,TN,Mueller Carthage,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Montgomery,AL,Petrey  W L Wholesale Co Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Riverton,NJ,Armadillo Automation Inc,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Charlotte,NC,Intercon Building Corporation,Construction,Building Construction General Contractors And Operative Builders
2008,Elk Grove Village,IL,Time Definite Services Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,SULLIVAN,IL,Hydro-Gear Limited Partnership,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Thomaston,CT,Biedermann Manufacturing Inds,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Kenova,WV,Marathon Domestic LLC,Manufacturing,Petroleum Refining And Related Industries
2008,North Sioux City,SD,Wegher Petersen & Schultzen,Construction,Building Construction General Contractors And Operative Builders
2008,Ansonville,NC,Universal Fiber Systems  LLC,Manufacturing,Textile Mill Products
2008,Clifton,NJ,Daughters of Miriam Center,Services,Health Services
2008,Franklin,PA,Conair Group Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Syracuse,NY,Cardinal Health Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Santa Clara,CA,Cemex Materials  Inc,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2008,Fort Worth,TX,Steel Forming Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Appleton,WI,Progressive Converting Inc,Manufacturing,Paper And Allied Products
2008,San Francisco,CA,Corona-Lotus Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Lake Forest,IL,S L J Group  Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Menomonee Falls,WI,Arctic Glacier Wisconsin Inc,Manufacturing,Food And Kindred Products
2008,Ranson,WV,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Ontario,CA,Rodriguez Brothers Engrg Inc,Construction,Heavy Construction Other Than Building Construction Contractors
2008,Manchester,TN,HeathCo LLC,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,LAKE PARK,FL,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,New Hyde Park,NY,Sirina Fire Protection Corp,Construction,Construction Special Trade Contractors
2008,Menlo Park,CA,Synthesys Research Inc,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Panora,IA,Cargill Kitchen Solutions Inc,Manufacturing,Food And Kindred Products
2008,Cumberland,MD,United Parcel Service Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Carrollton,TX,Holland Marble Co  Inc,Construction,Construction Special Trade Contractors
2008,La Mirada,CA,Terno  Inc,Construction,Construction Special Trade Contractors
2008,Fort Lauderdale,FL,Freedom Pipeline Corp,Construction,Heavy Construction Other Than Building Construction Contractors
2008,Encinitas,CA,Silverado Senior Living  Inc,Services,Health Services
2008,Charleston,IL,Safety Storage Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Irwin,PA,Penn Compression Moulding Inc,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Lawrenceville,GA,Peach State Roofing  Inc,Construction,Construction Special Trade Contractors
2008,Saint Charles,MO,Novus International  Inc,Manufacturing,Food And Kindred Products
2008,Franksville,WI,Alloy Welding  Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Neptune,NJ,Excelsior Medical Corp,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Salt Lake City,UT,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Dulac,LA,Hope Services Inc,Manufacturing,Transportation Equipment
2008,Uniontown,PA,Blue Mountain Equipment Rental,Services,Business Services
2008,Murrysville,PA,Thermal Industries  Inc,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Yarmouth Port,MA,United Parcel Service Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Chattanooga,TN,Kenco Group Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Mukwonago,WI,Empire Level Mfg Corp,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Sunman,IN,McPhersons US Inc,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,West Chester,PA,Synthes Spine Company LP,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Davenport,IA,Wright Packaging  Inc,Manufacturing,Paper And Allied Products
2008,GUILDERLAND CENTER,NY,Mc Lane Company Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Miami,FL,Packaging Corporation America,Manufacturing,Paper And Allied Products
2008,Randleman,NC,Metals USA Crbn Flat Rlled Inc,Manufacturing,Primary Metal Industries
2008,Brentwood,TN,"N & S Waterproofing, LLC.",Construction,Construction Special Trade Contractors
2008,Westford,MA,Cynosure  Inc,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Cleveland,OH,Goodrich Corporation,Manufacturing,Transportation Equipment
2008,Manchester,CT,"Builders Concrete East, LLC",Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2008,Chillicothe,IL,ALLIED WELDING,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Boulder,CO,Upgradememory,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Fowler,CA,John Birdsell Construction Inc,Construction,Building Construction General Contractors And Operative Builders
2008,Port Arthur,TX,Clean Harbors Envmtl Svcs,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2008,Beaver Dam,WI,Golden Gate National Senior Care,Services,Health Services
2008,Houston,TX,Fireproof Contractors  Inc,Construction,Construction Special Trade Contractors
2008,MILWAUKEE,WI,EXTENDICARE HOMES INC,Services,Health Services
2008,Kenwood,CA,Kunde Enterprises  Inc,Manufacturing,Food And Kindred Products
2008,Montgomeryville,PA,Philadelphia Scientific,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Hillsborough,NJ,B W Electrical Services LLC,Construction,Construction Special Trade Contractors
2008,Isola,MS,Consolidated Catfish Co,Manufacturing,Food And Kindred Products
2008,Riverdale,GA,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,WACO,TX,TEXON POLYMER GROUP INC,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Fort Myers,FL,Lee Drywall  Inc,Construction,Construction Special Trade Contractors
2008,Lindon,UT,IMS Masonry  Inc,Construction,Construction Special Trade Contractors
2008,Muskegon,MI,Knoll Inc,Manufacturing,Furniture And Fixtures
2008,Durham,NC,Becton  Dickinson and Company,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,National City,CA,Knight & Carver Yachtcenter,Manufacturing,Transportation Equipment
2008,Green Forest,AR,Tyson Foods Inc,"Agriculture, Forestry, And Fishing",Agriculture production livestock and animal specialties
2008,Youngstown,OH,R L Lipton Distributing  LLC,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Bellevue,OH,Wilbert Inc,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Fort Gratiot,MI,Regency On Lake LLC,Services,Health Services
2008,Green Bay,WI,OMNOVA Solutions Inc,Manufacturing,Chemicals And Allied Products
2008,Albany,KY,Equity Group - KY Div LLC,Manufacturing,Food And Kindred Products
2008,West Jefferson,NC,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Pocatello,ID,Heinz Frozen Food Co Inc,Manufacturing,Food And Kindred Products
2008,Kalispell,MT,Lantis Enterprises Inc,Services,Health Services
2008,Winter Park,FL,Bonnier Corporation,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Long Island City,NY,National Van Equipment Co Inc,Manufacturing,Miscellaneous Manufacturing Industries
2008,Lake Saint Louis,MO,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Byron,GA,Pyrotechnic Specialties Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Jackson,MI,TAC Manufacturing Inc,Manufacturing,Transportation Equipment
2008,Glen Burnie,MD,Adscom Corporation,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Hanover,MD,Commercial Interiors Inc.,Construction,Construction Special Trade Contractors
2008,Fremont,CA,All Quality & Services  Inc,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Coldwater,MI,TEAM Transit  Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Saint Peters,MO,Global Products Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Charlotte,NC,Swisher Hygiene,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Riverhead,NY,Altaire Pharmaceuticals Inc,Manufacturing,Chemicals And Allied Products
2008,Sacramento,CA,Barnum & Celillo Electric,Construction,Construction Special Trade Contractors
2008,Oakland,CA,Horizon Beverage Company LP,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Louisa,KY,Louisa Construction Company,Construction,Construction Special Trade Contractors
2008,Watertown,WI,Illinois Tool Works Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Farmingdale,NY,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Sioux City,IA,Menard Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Concord,CA,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Grand Forks,ND,Coca-Cola Enterprises Inc,Manufacturing,Food And Kindred Products
2008,Albuquerque,NM,Westwind Landscape Cnstr Inc,Construction,Construction Special Trade Contractors
2008,Taylorsville,IN,Hoosier Air Transport  Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Louisville,KY,Presbyterian Homes Svcs KY Inc,Services,Health Services
2008,Port Lavaca,TX,Pmic Inc,Construction,Building Construction General Contractors And Operative Builders
2008,Champaign,IL,Menard Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Attalla,AL,Tyson Foods Inc,Manufacturing,Food And Kindred Products
2008,Decatur,TX,Warrior Energy Services Corporation,Mining,Oil And Gas Extraction
2008,Atwater,CA,Construction MGT Svcs LLC,Construction,Building Construction General Contractors And Operative Builders
2008,Sealy,TX,Vital Link Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Middleburg,FL,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,San Francisco,CA,Margaret OLeary Inc,Manufacturing,Apparel And Other Finished Products Made From Fabrics And Similar Materials
2008,Richland,PA,Fargo Assembly of PA Inc,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Fairborn,OH,Dew Technologies Inc,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Corning,NY,"Gatehouse Media Corning Holding, Inc",Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Turkey,NC,"Allens, Inc.",Manufacturing,Food And Kindred Products
2008,Elk Grove Village,IL,ADC,Manufacturing,Primary Metal Industries
2008,Miami,FL,Bold Look Inc,Manufacturing,Apparel And Other Finished Products Made From Fabrics And Similar Materials
2008,Le Roy,NY,Orcon Industries Corp,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Santa Rosa,CA,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Baldwin,WI,United Parcel Service Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation By Air
2008,Henderson,NV,Conopco Inc,Manufacturing,Food And Kindred Products
2008,Anderson,CA,Meyers Earthwork  Inc,Construction,Heavy Construction Other Than Building Construction Contractors
2008,Manhattan Beach,CA,Skechers Usa Inc,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Lansing,MI,Eastside Deli Supply Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,UNION,NJ,"MERRILL COMMUNICATIONS, LLC",Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Hayward,CA,Kuehne + Nagel,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Houston,TX,Glass Wholesalers Inc,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2008,Pompano Beach,FL,Healey Plumbing Inc,Construction,Construction Special Trade Contractors
2008,Euless,TX,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Escondido,CA,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Lafayette,IN,TRW - Commercial Steering,Manufacturing,Transportation Equipment
2008,Cedar Rapids,IA,Imon Communications  LLC,"Transportation, Communications, Electric, Gas, And Sanitary Services",Communications
2008,Las Vegas,NV,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Commerce City,CO,Estes Express Lines #224,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Yuba City,CA,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,HAGERSTOWN,MD,TFX MARINE INC,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Springfield,MA,Astenjohnson Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Du Bois,PA,"Domtar Paper Company, LLC",Manufacturing,Paper And Allied Products
2008,Houston,TX,Betco Scaffold Erection Co,Construction,Construction Special Trade Contractors
2008,Rapid City,SD,Black Hills Molding Inc,Manufacturing,"Lumber And Wood Products, Except Furniture"
2008,Kansas City,MO,MO-Kan Container Services,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Cleveland,OH,S&Z Metalworks Ltd,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Lancaster,NY,Parker Hannifin Corporation,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Springdale,AR,NWA Bonded & Public Warehouse,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,GRAND RAPIDS,MI,Gainey Corporation,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Columbus,OH,ADB Airfield Solutions,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Buffalo Grove,IL,Jason Incorporated,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Harvey,IL,Oshkosh Specialty Vehicles,Manufacturing,Transportation Equipment
2008,Torrance,CA,Storm Manufacturing Group,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Marshall,IL,Yargus Manufacturing Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,New York,NY,Jewelmak  Inc,Manufacturing,Miscellaneous Manufacturing Industries
2008,Carmi,IL,Trelleborg Ysh Inc,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,HEALDSBURG,CA,NU FOREST PRODUCTS INC,Wholesale Trade,Wholesale Trade-durable Goods
2008,Maspeth,NY,Cardrona  Inc,Construction,Construction Special Trade Contractors
2008,Quincy,IL,Glenayre Technologies,"Transportation, Communications, Electric, Gas, And Sanitary Services",Communications
2008,Lincolnshire,IL,Saputo Cheese Usa Inc,Manufacturing,Food And Kindred Products
2008,Hackettstown,NJ,Transistor Devices Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Sandwich,IL,Sandwich Rehab.,Services,Health Services
2008,Palo Alto,CA,Cardinal Operating Person,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Evansville,IN,Wb Koester Construction  LLC,Construction,Construction Special Trade Contractors
2008,RIPLEY,TN,Lauderdale Health Care Center,Services,Health Services
2008,Oregon,OH,Extendicare Facilities Inc,Services,Health Services
2008,SAN ANTONIO,TX,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Stamford,CT,Paramount Stone Company Inc,Wholesale Trade,Wholesale Trade-durable Goods
2008,Calera,AL,"Horton Plumbing, Inc.",Construction,Construction Special Trade Contractors
2008,Dumas,TX,Texas Beef Land  Ltd,"Agriculture, Forestry, And Fishing",Agriculture production livestock and animal specialties
2008,Talbott,TN,Shoun-Allen Masonry,Construction,Construction Special Trade Contractors
2008,Poland Spring,ME,Old Castele Lawn & Garden,Manufacturing,"Lumber And Wood Products, Except Furniture"
2008,Tamaqua,PA,Copperhead Chemical Company Incorporated,Manufacturing,Chemicals And Allied Products
2008,Jeffersonville,IN,Community Newspaper Holdings,Manufacturing,"Printing, Publishing, And Allied Industries"
2008,Macon,GA,Fedex Ground Package Sys Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Westerville,OH,Johnson Controls Inc,Construction,Construction Special Trade Contractors
2008,Salem,OH,Essex of Salem LII,Services,Health Services
2008,South Elgin,IL,Custom Aluminum Products Inc,Manufacturing,"Lumber And Wood Products, Except Furniture"
2008,Dayton,OH,Wren Industries Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2008,Lafayette,IN,Alloy Custom Products Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Mountain Top,PA,Office Depot Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Delmont,PA,Quadrant Epp USA Inc,Manufacturing,Chemicals And Allied Products
2008,Branford,CT,Amtech Inc,Manufacturing,Chemicals And Allied Products
2008,ALPHARETTA,GA,International Environmental  Mgt,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2008,Mckinney,TX,Lowes Home Centers  Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,Turlock,CA,Piranha Produce,Wholesale Trade,Wholesale Trade-non-durable Goods
2008,Las Vegas,NV,Double AA Contracting  Inc,Construction,Construction Special Trade Contractors
2008,Ripley,MS,Biltrite Ripley Operations LLC,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Vista,CA,Sierra Pacific West  Inc,Construction,Building Construction General Contractors And Operative Builders
2008,Concord,CA,Certified Coatings Company,Construction,Construction Special Trade Contractors
2008,Philadelphia,PA,Rhoads Industrial  Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Charlotte,NC,Distribution Technology Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,HUMBOLDT,TN,JACKSON MADISON COUNTY-HUMBOLDT,Services,Health Services
2008,Lexington,TN,Bill Sills Sportswear Inc,Manufacturing,Apparel And Other Finished Products Made From Fabrics And Similar Materials
2008,College Point,NY,The D. L. Blaine Corporation,Construction,Construction Special Trade Contractors
2008,Gardena,CA,Vantage Associates Inc,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,MALVERN,PA,Care Institute,Services,Health Services
2008,ROTHSCHILD,WI,WISCONSIN PUBLIC SERVICE CORP  WESTON 4,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2008,Somerset,NJ,Automann Inc,Wholesale Trade,Wholesale Trade-durable Goods
2008,Bowling Green,OH,Cooper Standard Automotive,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Kenner,LA,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2008,BLAIRSVILLE,PA,Specialty Bar Products Company,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Allen,TX,Fiber Systems International,Manufacturing,Primary Metal Industries
2008,WEST HARTFORD,CT,AIRBORNE EXPRESS INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation Services
2008,Clifton,NJ,PALERMO SUPPLY CO INC,Wholesale Trade,Wholesale Trade-durable Goods
2008,Shawnee,KS,A-AAA Quality Movers Express,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Ames,IA,AG Leader Technology  Inc,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2008,Weyauwega,WI,World Class Mfg Group Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2008,Ogden,UT,Consolidated Paving & Con Inc,Construction,Heavy Construction Other Than Building Construction Contractors
2008,Westborough,MA,Bel Power Inc.,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Bowling Green,KY,Heathco  LLC,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,York,PA,YORKTOWNE PAPERBOARD,Manufacturing,Paper And Allied Products
2008,San Dimas,CA,Christopher R Morales  Inc,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Costa Mesa,CA,Coastal Traffic Systems Inc,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,SPARTA,TN,Moore Company,Manufacturing,Rubber And Miscellaneous Plastics Products
2008,Boston,MA,Boston Line & Service Co Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Water Transportation
2008,Houston,TX,International Rags Ltd (lc),Wholesale Trade,Wholesale Trade-durable Goods
2008,Atlanta,GA,Kroger Co,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2008,Omaha,NE,Ex-Cel Solutions Inc,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2008,Modesto,CA,American Recreation Pdts Inc,Manufacturing,Miscellaneous Manufacturing Industries
